state_id,state_code,epi_year,epi_week,week_start_date,cases_t1,cases_t2,cases_t4,cases_rolling4w_mean,cases_rolling8w_mean,cases_log1p,rainfall_t2_mm,rainfall_t4_mm,temp_mean_t1_c,reservoir_risk_index,is_border_state,neighbour_cases_t1,target_outbreak_4w,target_cases_4w,is_complete
2,AD,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.20,0.2776,1,0,0,0,1
3,AK,2023,47,2023-11-20,0,0,2,0.50,0.25,0.0000,31.80,48.60,25.67,0.1909,0,3,0,0,1
4,AN,2023,47,2023-11-20,0,0,0,0.00,0.12,0.0000,22.40,27.40,27.11,0.0000,0,0,0,0,1
5,BA,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.41,0.2776,0,0,0,0,1
6,BY,2023,47,2023-11-20,0,0,0,0.00,0.12,0.0000,88.40,71.30,26.21,0.4387,0,3,0,0,1
7,BE,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,1.20,1.80,26.76,0.1387,0,0,0,0,1
8,BO,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.20,0.4163,1,0,0,0,1
9,CR,2023,47,2023-11-20,0,0,0,0.50,0.25,0.0000,34.20,48.40,25.93,0.1043,1,0,0,0,1
10,DE,2023,47,2023-11-20,0,0,0,0.00,0.38,0.0000,56.60,46.10,26.39,0.2598,0,5,1,1,1
11,EB,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,16.20,15.20,27.26,0.0000,0,0,0,0,1
12,ED,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,18.90,4.70,26.50,0.6149,0,7,1,2,1
13,EK,2023,47,2023-11-20,4,1,0,1.25,0.62,1.6094,4.60,4.60,26.11,0.5815,0,2,0,0,1
14,EN,2023,47,2023-11-20,0,2,0,1.50,0.75,0.0000,17.30,15.40,26.06,0.0000,0,0,1,1,1
15,GO,2023,47,2023-11-20,0,0,0,1.00,0.50,0.0000,0.00,0.00,27.89,0.1387,0,0,0,0,1
16,IM,2023,47,2023-11-20,0,0,0,0.00,0.12,0.0000,19.90,46.10,26.14,0.0000,0,0,0,0,1
17,JI,2023,47,2023-11-20,0,0,0,0.00,0.12,0.0000,0.00,0.00,26.84,0.2199,1,0,0,0,1
18,KD,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.13,0.1387,0,0,0,0,1
19,KN,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.36,0.1387,0,0,0,0,1
20,KT,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.34,0.0000,1,0,0,0,1
21,KE,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.79,0.2776,1,0,0,0,1
22,KO,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,2.10,0.10,28.76,0.3040,0,2,0,0,1
23,KW,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,1.30,0.00,27.39,0.0000,0,6,0,0,1
24,LA,2023,47,2023-11-20,0,8,5,5.00,3.38,0.0000,21.80,20.20,27.63,0.1909,0,2,0,0,1
25,NA,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,0.20,0.00,27.63,0.0000,0,0,0,0,1
26,NI,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.33,0.4610,0,0,0,0,1
27,OG,2023,47,2023-11-20,2,6,3,2.75,2.88,1.0986,7.40,24.00,26.81,0.0521,0,0,0,0,1
28,ON,2023,47,2023-11-20,2,0,0,0.50,0.38,1.0986,23.00,11.30,26.11,0.2598,0,4,0,0,1
29,OS,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,20.70,4.10,26.17,0.1387,0,8,0,0,1
30,OY,2023,47,2023-11-20,0,0,1,0.25,0.25,0.0000,10.50,2.50,27.29,0.1043,0,2,0,0,1
31,PL,2023,47,2023-11-20,0,0,0,0.00,1.75,0.0000,0.40,0.60,27.61,0.9479,0,0,0,0,1
32,RI,2023,47,2023-11-20,3,0,0,0.75,0.38,1.3863,47.10,44.80,26.11,0.4083,0,0,0,0,1
33,SO,2023,47,2023-11-20,0,0,0,0.00,0.12,0.0000,0.00,0.00,28.34,0.0000,1,0,0,0,1
34,TA,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,11.80,0.00,27.94,0.0000,1,0,0,0,1
35,YO,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.79,0.0000,1,0,0,0,1
36,ZA,2023,47,2023-11-20,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.70,0.0000,0,0,0,0,1
37,FC,2023,47,2023-11-20,0,8,0,2.00,1.00,0.0000,1.10,0.90,26.81,0.0000,0,0,0,0,1
1,AB,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,18.40,41.90,25.67,0.0000,0,3,0,0,1
2,AD,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,0.50,11.30,28.83,0.2776,1,2,0,0,1
3,AK,2023,48,2023-11-27,3,0,0,0.75,0.62,1.3863,43.00,43.40,25.51,0.1909,0,0,0,0,1
4,AN,2023,48,2023-11-27,0,0,0,0.00,0.12,0.0000,22.60,45.80,26.66,0.0000,0,0,0,0,1
5,BA,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,0.20,1.00,26.17,0.2776,0,2,0,0,1
6,BY,2023,48,2023-11-27,0,0,0,0.00,0.12,0.0000,50.40,72.10,25.74,0.4387,0,0,1,1,1
7,BE,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,37.80,48.10,26.44,0.1387,0,0,0,0,1
8,BO,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.04,0.4163,1,2,0,0,1
9,CR,2023,48,2023-11-27,0,0,2,0.50,0.25,0.0000,36.70,67.80,25.79,0.1043,1,3,0,0,1
10,DE,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,30.90,59.10,25.77,0.2598,0,0,0,0,1
11,EB,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,29.40,65.80,26.84,0.0000,0,0,0,0,1
12,ED,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,30.10,17.40,26.07,0.6149,0,7,0,0,1
13,EK,2023,48,2023-11-27,0,4,0,1.25,0.62,0.0000,4.60,9.70,25.54,0.5815,0,0,0,0,1
14,EN,2023,48,2023-11-27,0,0,4,1.50,0.75,0.0000,22.30,77.00,25.53,0.0000,0,0,0,0,1
15,GO,2023,48,2023-11-27,2,0,4,1.50,0.75,1.0986,0.30,2.90,27.37,0.1387,0,0,0,0,1
16,IM,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,15.60,34.70,25.63,0.0000,0,3,0,0,1
17,JI,2023,48,2023-11-27,0,0,0,0.00,0.12,0.0000,1.00,0.00,25.74,0.2199,1,0,0,0,1
18,KD,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,0.80,0.10,24.43,0.1387,0,0,0,0,1
19,KN,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,24.59,0.1387,0,0,0,0,1
20,KT,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,3.70,0.00,25.24,0.0000,1,0,0,0,1
21,KE,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.19,0.2776,1,0,0,0,1
22,KO,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,2.30,1.80,28.03,0.3040,0,0,0,0,1
23,KW,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,7.30,2.30,27.00,0.0000,0,7,0,0,1
24,LA,2023,48,2023-11-27,6,0,7,5.25,4.12,1.9459,13.10,21.30,27.24,0.1909,0,7,0,0,1
25,NA,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,5.80,9.10,27.37,0.0000,0,0,0,0,1
26,NI,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.56,0.4610,0,0,0,0,1
27,OG,2023,48,2023-11-27,7,2,0,3.75,3.50,2.0794,3.20,9.80,26.49,0.0521,0,6,1,1,1
28,ON,2023,48,2023-11-27,0,2,0,0.50,0.38,0.0000,17.40,10.30,25.69,0.2598,0,0,0,0,1
29,OS,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,11.60,9.50,25.77,0.1387,0,7,0,0,1
30,OY,2023,48,2023-11-27,0,0,0,0.00,0.12,0.0000,0.30,4.40,26.60,0.1043,0,7,0,0,1
31,PL,2023,48,2023-11-27,0,0,0,0.00,1.75,0.0000,0.20,16.10,26.57,0.9479,0,0,0,0,1
32,RI,2023,48,2023-11-27,0,3,0,0.75,0.38,0.0000,36.50,70.90,25.83,0.4083,0,3,0,0,1
33,SO,2023,48,2023-11-27,0,0,0,0.00,0.12,0.0000,0.00,0.00,27.69,0.0000,1,0,0,0,1
34,TA,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,4.40,26.20,27.19,0.0000,1,0,0,0,1
35,YO,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,0.10,0.10,26.09,0.0000,1,0,0,0,1
36,ZA,2023,48,2023-11-27,0,0,0,0.00,0.00,0.0000,0.20,0.00,25.91,0.0000,0,0,0,0,1
37,FC,2023,48,2023-11-27,0,0,0,2.00,1.00,0.0000,2.20,0.40,25.90,0.0000,0,0,0,0,1
1,AB,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,68.70,14.50,26.37,0.0000,0,0,0,0,1
2,AD,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,0.00,0.00,29.33,0.2776,1,0,0,0,1
3,AK,2023,49,2023-12-04,0,3,0,0.75,0.62,0.0000,53.90,31.80,26.09,0.1909,0,2,0,0,1
4,AN,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,38.40,22.40,27.36,0.0000,0,0,0,0,1
5,BA,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,0.20,0.00,26.46,0.2776,0,0,0,0,1
6,BY,2023,49,2023-12-04,1,0,0,0.25,0.25,0.6931,87.50,88.40,26.11,0.4387,0,2,0,0,1
7,BE,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,18.10,1.20,26.91,0.1387,0,0,0,0,1
8,BO,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.47,0.4163,1,0,0,0,1
9,CR,2023,49,2023-12-04,0,0,0,0.00,0.25,0.0000,87.30,34.20,26.27,0.1043,1,0,0,0,1
10,DE,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,42.70,56.60,26.10,0.2598,0,3,0,0,1
11,EB,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,30.10,16.20,27.61,0.0000,0,0,0,0,1
12,ED,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,21.70,18.90,26.19,0.6149,0,6,0,0,1
13,EK,2023,49,2023-12-04,1,0,1,1.50,0.75,0.6931,6.20,4.60,26.14,0.5815,0,0,0,0,1
14,EN,2023,49,2023-12-04,0,0,2,0.50,0.75,0.0000,53.40,17.30,26.27,0.0000,0,0,0,0,1
15,GO,2023,49,2023-12-04,0,2,0,0.50,0.75,0.0000,0.00,0.00,27.94,0.1387,0,0,0,0,1
16,IM,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,84.00,19.90,26.23,0.0000,0,1,0,0,1
17,JI,2023,49,2023-12-04,0,0,0,0.00,0.12,0.0000,0.00,0.00,27.06,0.2199,1,0,0,0,1
18,KD,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,6.30,0.00,25.07,0.1387,0,0,0,0,1
19,KN,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.23,0.1387,0,0,0,0,1
20,KT,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.94,0.0000,1,0,0,0,1
21,KE,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,2.10,0.00,28.29,0.2776,1,0,0,0,1
22,KO,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,7.50,2.10,29.23,0.3040,0,0,0,0,1
23,KW,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,19.50,1.30,27.13,0.0000,0,5,0,0,1
24,LA,2023,49,2023-12-04,9,6,8,5.75,4.75,2.3026,41.00,21.80,27.27,0.1909,0,4,0,0,1
25,NA,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,7.50,0.20,27.23,0.0000,0,0,0,0,1
26,NI,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,7.00,0.00,27.24,0.4610,0,0,0,0,1
27,OG,2023,49,2023-12-04,4,7,6,4.75,3.00,1.6094,17.20,7.40,26.61,0.0521,0,9,0,0,1
28,ON,2023,49,2023-12-04,0,0,0,0.50,0.38,0.0000,8.30,23.00,26.21,0.2598,0,1,0,0,1
29,OS,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,9.10,20.70,26.23,0.1387,0,5,0,0,1
30,OY,2023,49,2023-12-04,0,0,0,0.00,0.12,0.0000,6.30,10.50,27.40,0.1043,0,4,0,0,1
31,PL,2023,49,2023-12-04,0,0,0,0.00,1.50,0.0000,14.20,0.40,27.00,0.9479,0,0,0,0,1
32,RI,2023,49,2023-12-04,2,0,0,1.25,0.62,1.0986,66.80,47.10,26.19,0.4083,0,1,0,0,1
33,SO,2023,49,2023-12-04,0,0,0,0.00,0.12,0.0000,7.30,0.00,27.91,0.0000,1,0,0,0,1
34,TA,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,0.50,11.80,27.17,0.0000,1,0,0,0,1
35,YO,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.11,0.0000,1,0,0,0,1
36,ZA,2023,49,2023-12-04,0,0,0,0.00,0.00,0.0000,1.40,0.00,27.07,0.0000,0,0,0,0,1
37,FC,2023,49,2023-12-04,0,0,8,2.00,1.00,0.0000,8.50,1.10,27.47,0.0000,0,0,0,0,1
1,AB,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,6.20,18.40,26.81,0.0000,0,0,0,0,1
2,AD,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,0.50,29.03,0.2776,1,0,0,0,1
3,AK,2023,50,2023-12-11,0,0,0,0.75,0.62,0.0000,3.70,43.00,26.36,0.1909,0,0,0,0,1
4,AN,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,3.50,22.60,27.83,0.0000,0,2,0,0,1
5,BA,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,0.20,24.44,0.2776,0,0,0,0,1
6,BY,2023,50,2023-12-11,0,1,0,0.25,0.12,0.0000,33.90,50.40,26.76,0.4387,0,2,0,0,1
7,BE,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.30,37.80,26.60,0.1387,0,0,0,0,1
8,BO,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.46,0.4163,1,0,0,0,1
9,CR,2023,50,2023-12-11,0,0,0,0.00,0.25,0.0000,7.60,36.70,26.64,0.1043,1,0,0,0,1
10,DE,2023,50,2023-12-11,2,0,0,0.50,0.25,1.0986,17.00,30.90,27.03,0.2598,0,0,0,0,1
11,EB,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,2.70,29.40,27.84,0.0000,0,0,0,0,1
12,ED,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,7.10,30.10,26.89,0.6149,0,11,0,0,1
13,EK,2023,50,2023-12-11,3,1,4,2.00,1.12,1.3863,0.30,4.60,26.47,0.5815,0,0,0,0,1
14,EN,2023,50,2023-12-11,0,0,0,0.00,0.75,0.0000,1.60,22.30,26.73,0.0000,0,0,0,0,1
15,GO,2023,50,2023-12-11,0,0,0,0.50,0.75,0.0000,0.00,0.30,25.71,0.1387,0,0,0,0,1
16,IM,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,16.00,15.60,26.81,0.0000,0,2,0,0,1
17,JI,2023,50,2023-12-11,0,0,0,0.00,0.12,0.0000,0.00,1.00,24.03,0.2199,1,0,0,0,1
18,KD,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,0.80,23.57,0.1387,0,4,0,0,1
19,KN,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,0.00,22.57,0.1387,0,4,0,0,1
20,KT,2023,50,2023-12-11,4,0,0,1.00,0.50,1.6094,0.00,3.70,22.74,0.0000,1,0,0,0,1
21,KE,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.06,0.2776,1,0,0,0,1
22,KO,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,2.30,29.30,0.3040,0,0,0,0,1
23,KW,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,7.30,27.03,0.0000,0,12,0,0,1
24,LA,2023,50,2023-12-11,2,9,0,4.25,5.00,1.0986,8.00,13.10,27.59,0.1909,0,9,0,0,1
25,NA,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.20,5.80,26.31,0.0000,0,0,0,0,1
26,NI,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.34,0.4610,0,0,0,0,1
27,OG,2023,50,2023-12-11,9,4,2,5.50,3.88,2.3026,2.60,3.20,26.96,0.0521,0,2,0,0,1
28,ON,2023,50,2023-12-11,0,0,2,0.50,0.25,0.0000,1.10,17.40,26.74,0.2598,0,5,0,0,1
29,OS,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,1.10,11.60,26.67,0.1387,0,12,0,0,1
30,OY,2023,50,2023-12-11,0,0,0,0.00,0.12,0.0000,0.00,0.30,27.50,0.1043,0,9,0,0,1
31,PL,2023,50,2023-12-11,0,0,0,0.00,1.50,0.0000,0.00,0.20,27.49,0.9479,0,0,0,0,1
32,RI,2023,50,2023-12-11,0,2,3,1.25,0.62,0.0000,8.80,36.50,26.57,0.4083,0,2,0,0,1
33,SO,2023,50,2023-12-11,0,0,0,0.00,0.12,0.0000,0.00,0.00,25.60,0.0000,1,4,0,0,1
34,TA,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,4.40,26.14,0.0000,1,0,0,0,1
35,YO,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,0.10,24.37,0.0000,1,0,0,0,1
36,ZA,2023,50,2023-12-11,0,0,0,0.00,0.00,0.0000,0.00,0.20,24.77,0.0000,0,4,0,0,1
37,FC,2023,50,2023-12-11,0,0,0,0.00,1.00,0.0000,0.00,2.20,26.96,0.0000,0,0,0,0,1
1,AB,2023,51,2023-12-18,2,0,0,0.50,0.25,1.0986,0.60,68.70,26.60,0.0000,0,0,0,0,1
2,AD,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,0.00,26.73,0.2776,1,0,0,0,1
3,AK,2023,51,2023-12-18,0,0,3,0.75,0.62,0.0000,1.90,53.90,26.17,0.1909,0,2,0,0,1
4,AN,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.40,38.40,27.59,0.0000,0,7,0,0,1
5,BA,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,0.20,22.16,0.2776,0,0,0,0,1
6,BY,2023,51,2023-12-18,0,0,0,0.25,0.12,0.0000,19.50,87.50,26.44,0.4387,0,0,0,0,1
7,BE,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,18.10,25.29,0.1387,0,0,0,0,1
8,BO,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.03,0.4163,1,0,0,0,1
9,CR,2023,51,2023-12-18,0,0,0,0.00,0.25,0.0000,4.40,87.30,26.63,0.1043,1,7,0,0,1
10,DE,2023,51,2023-12-18,0,2,0,0.50,0.25,0.0000,0.90,42.70,26.07,0.2598,0,1,0,0,1
11,EB,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.50,30.10,27.14,0.0000,0,7,0,0,1
12,ED,2023,51,2023-12-18,1,0,0,0.25,0.12,0.6931,4.10,21.70,26.43,0.6149,0,5,0,0,1
13,EK,2023,51,2023-12-18,2,3,0,1.50,1.38,1.0986,0.00,6.20,26.30,0.5815,0,0,0,0,1
14,EN,2023,51,2023-12-18,5,0,0,1.25,1.38,1.7918,0.00,53.40,26.43,0.0000,0,2,0,0,1
15,GO,2023,51,2023-12-18,0,0,2,0.50,0.75,0.0000,0.00,0.00,23.40,0.1387,0,0,0,0,1
16,IM,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.90,84.00,26.31,0.0000,0,2,0,0,1
17,JI,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,0.00,21.53,0.2199,1,0,0,0,1
18,KD,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,6.30,22.30,0.1387,0,0,0,0,1
19,KN,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,0.00,20.17,0.1387,0,0,0,0,1
20,KT,2023,51,2023-12-18,0,4,0,1.00,0.50,0.0000,0.00,0.00,20.40,0.0000,1,0,0,0,1
21,KE,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,2.10,23.97,0.2776,1,0,0,0,1
22,KO,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,7.50,27.67,0.3040,0,6,0,0,1
23,KW,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,19.50,26.26,0.0000,0,7,0,0,1
24,LA,2023,51,2023-12-18,0,2,6,4.25,4.62,0.0000,10.30,41.00,26.53,0.1909,0,5,0,0,1
25,NA,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,7.50,25.03,0.0000,0,0,0,0,1
26,NI,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,7.00,25.16,0.4610,0,0,0,0,1
27,OG,2023,51,2023-12-18,5,9,7,6.25,4.50,1.7918,4.90,17.20,26.60,0.0521,0,1,0,0,1
28,ON,2023,51,2023-12-18,0,0,0,0.00,0.25,0.0000,0.00,8.30,26.53,0.2598,0,3,0,0,1
29,OS,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,9.10,25.96,0.1387,0,8,0,0,1
30,OY,2023,51,2023-12-18,0,0,0,0.00,0.12,0.0000,0.00,6.30,27.43,0.1043,0,5,0,0,1
31,PL,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,14.20,25.96,0.9479,0,0,0,0,1
32,RI,2023,51,2023-12-18,0,0,0,0.50,0.62,0.0000,2.40,66.80,26.63,0.4083,0,1,0,0,1
33,SO,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,7.30,23.07,0.0000,1,0,0,0,1
34,TA,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,0.50,24.41,0.0000,1,0,0,0,1
35,YO,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,0.00,22.11,0.0000,1,0,0,0,1
36,ZA,2023,51,2023-12-18,0,0,0,0.00,0.00,0.0000,0.00,1.40,22.31,0.0000,0,0,0,0,1
37,FC,2023,51,2023-12-18,0,0,0,0.00,1.00,0.0000,0.00,8.50,25.53,0.0000,0,0,0,0,1
1,AB,2023,52,2023-12-25,0,2,0,0.50,0.25,0.0000,0.00,6.20,27.96,0.0000,0,0,0,0,1
2,AD,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.26,0.2776,1,0,0,0,1
3,AK,2023,52,2023-12-25,0,0,0,0.00,0.38,0.0000,0.00,3.70,27.57,0.1909,0,0,0,0,1
4,AN,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,3.50,28.73,0.0000,0,2,0,0,1
5,BA,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.83,0.2776,0,0,0,0,1
6,BY,2023,52,2023-12-25,0,0,1,0.25,0.12,0.0000,8.60,33.90,27.70,0.4387,0,1,0,0,1
7,BE,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.30,26.43,0.1387,0,0,0,0,1
8,BO,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,24.63,0.4163,1,0,0,0,1
9,CR,2023,52,2023-12-25,0,0,0,0.00,0.25,0.0000,0.00,7.60,27.77,0.1043,1,1,0,0,1
10,DE,2023,52,2023-12-25,1,0,0,0.75,0.38,0.6931,0.70,17.00,27.59,0.2598,0,2,0,0,1
11,EB,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,2.70,28.21,0.0000,0,1,0,0,1
12,ED,2023,52,2023-12-25,2,1,0,0.75,0.38,1.0986,1.80,7.10,27.77,0.6149,0,1,0,0,1
13,EK,2023,52,2023-12-25,0,2,1,1.50,1.38,0.0000,0.00,0.30,27.16,0.5815,0,0,0,0,1
14,EN,2023,52,2023-12-25,1,5,0,1.50,1.50,0.6931,0.00,1.60,27.27,0.0000,0,0,0,0,1
15,GO,2023,52,2023-12-25,0,0,0,0.00,0.75,0.0000,0.00,0.00,25.21,0.1387,0,0,0,0,1
16,IM,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,16.00,27.07,0.0000,0,1,0,0,1
17,JI,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,22.97,0.2199,1,0,0,0,1
18,KD,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.74,0.1387,0,0,0,0,1
19,KN,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,21.67,0.1387,0,0,0,0,1
20,KT,2023,52,2023-12-25,0,0,0,1.00,0.50,0.0000,0.00,0.00,21.91,0.0000,1,0,0,0,1
21,KE,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,24.91,0.2776,1,0,0,0,1
22,KO,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.77,0.3040,0,3,0,0,1
23,KW,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.24,0.0000,0,0,0,0,1
24,LA,2023,52,2023-12-25,0,0,9,2.75,4.00,0.0000,1.20,8.00,27.51,0.1909,0,0,0,0,1
25,NA,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.20,25.26,0.0000,0,0,0,0,1
26,NI,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.04,0.4610,0,0,0,0,1
27,OG,2023,52,2023-12-25,0,5,4,4.50,4.12,0.0000,0.00,2.60,27.40,0.0521,0,2,0,0,1
28,ON,2023,52,2023-12-25,0,0,0,0.00,0.25,0.0000,0.20,1.10,27.17,0.2598,0,3,0,0,1
29,OS,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,1.10,26.59,0.1387,0,2,0,0,1
30,OY,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,28.61,0.1043,0,0,0,0,1
31,PL,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,27.69,0.9479,0,0,0,0,1
32,RI,2023,52,2023-12-25,0,0,2,0.50,0.62,0.0000,0.50,8.80,27.90,0.4083,0,3,0,0,1
33,SO,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.97,0.0000,1,0,0,0,1
34,TA,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,25.24,0.0000,1,0,0,0,1
35,YO,2023,52,2023-12-25,0,0,0,0.00,0.00,0.0000,0.00,0.00,23.79,0.0000,1,0,0,0,1
